ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000025103				1.71257968	-0.560803239	13.82009353	0.000201173	0.006782862
ENSOCUG00000010449	ADORA2B	adenosine A2b receptor 	Source:HGNC Symbol;Acc:HGNC:264	-1.145018224	1.728283691	13.81337553	0.000201894	0.006791528
ENSOCUG00000025955				2.423935624	-2.245198903	13.81057317	0.000202195	0.006791528
ENSOCUG00000000360	CDH6	cadherin 6 	Source:HGNC Symbol;Acc:HGNC:1765	-2.589703213	-1.488880793	13.80844065	0.000202425	0.006791528
ENSOCUG00000002451	EIF4G3	eukaryotic translation initiation factor 4 gamma 3 	Source:HGNC Symbol;Acc:HGNC:3298	0.753193939	4.867755838	13.80701894	0.000202578	0.006791528
ENSOCUG00000015064	YBX2	Y-box binding protein 2 	Source:HGNC Symbol;Acc:HGNC:17948	-2.16246358	-1.134429904	13.80186378	0.000203135	0.006800556
ENSOCUG00000016331	GNGT2	G protein subunit gamma transducin 2 	Source:HGNC Symbol;Acc:HGNC:4412	-1.192771048	0.523635874	13.79658701	0.000203706	0.006810051
ENSOCUG00000008023	ABCC9	ATP binding cassette subfamily C member 9 	Source:HGNC Symbol;Acc:HGNC:60	-0.854682243	3.432204866	13.79323566	0.00020407	0.006812587
ENSOCUG00000023409	RAPGEFL1	Rap guanine nucleotide exchange factor like 1 	Source:HGNC Symbol;Acc:HGNC:17428	1.290166816	1.955438593	13.78730357	0.000204715	0.006824507
ENSOCUG00000004082		alpha tubulin  	Source:RefSeq peptide;Acc:NP_001182735	-0.957156831	4.280283726	13.77964736	0.000205551	0.006842738
ENSOCUG00000008066	DHRS7C	dehydrogenase/reductase 7C 	Source:HGNC Symbol;Acc:HGNC:32423	-2.006312734	-1.271810993	13.74227245	0.000209682	0.006970443
ENSOCUG00000012983	NXPH1	neurexophilin 1 	Source:HGNC Symbol;Acc:HGNC:20693	-2.348045228	-0.756643873	13.73032608	0.00021102	0.006999493
ENSOCUG00000015149	TSPEAR	thrombospondin type laminin G domain and EAR repeats 	Source:HGNC Symbol;Acc:HGNC:1268	2.764062654	-2.008265899	13.72919197	0.000211147	0.006999493
ENSOCUG00000004054	CCDC34	coiled-coil domain containing 34 	Source:HGNC Symbol;Acc:HGNC:25079	-1.635387829	2.599182275	13.69024462	0.000215571	0.00712808
ENSOCUG00000014902	UPP1	uridine phosphorylase 1 	Source:HGNC Symbol;Acc:HGNC:12576	-1.091439302	1.021755611	13.68974928	0.000215628	0.00712808
ENSOCUG00000021817				4.241438624	-0.665551104	13.65035303	0.0002202	0.007258292
ENSOCUG00000023908				-1.026822397	-0.081777506	13.64985895	0.000220258	0.007258292
ENSOCUG00000007326	MGLL	monoglyceride lipase 	Source:HGNC Symbol;Acc:HGNC:17038	-1.689856111	1.263335661	13.64790472	0.000220487	0.007258292
ENSOCUG00000014697	BTG3	BTG anti-proliferation factor 3 	Source:HGNC Symbol;Acc:HGNC:1132	-1.316620685	0.176331272	13.6441489	0.000220929	0.007262725
ENSOCUG00000021126	MT2A	metallothionein 2A 	Source:HGNC Symbol;Acc:HGNC:7406	-3.267842695	7.462843507	13.63767853	0.000221691	0.007277688
ENSOCUG00000006137	CTSH	cathepsin H 	Source:HGNC Symbol;Acc:HGNC:2535	1.002248925	7.046161819	13.63077539	0.000222508	0.007294378
ENSOCUG00000002193	NUP93	nucleoporin 93 	Source:HGNC Symbol;Acc:HGNC:28958	-0.773044295	4.996665317	13.62224232	0.000223522	0.007300117
ENSOCUG00000007306	PARP16	poly(ADP-ribose) polymerase family member 16 	Source:HGNC Symbol;Acc:HGNC:26040	0.558839352	3.817131539	13.62157712	0.000223601	0.007300117
ENSOCUG00000024465	COL8A1	collagen type VIII alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2215	-1.353032281	-0.291852799	13.62151389	0.000223608	0.007300117
ENSOCUG00000025012	ANGPT4	angiopoietin 4 	Source:HGNC Symbol;Acc:HGNC:487	-1.450235012	-0.25163236	13.59191612	0.000227162	0.007405908
ENSOCUG00000001941	XRCC2	X-ray repair cross complementing 2 	Source:HGNC Symbol;Acc:HGNC:12829	-1.615537019	-0.239609526	13.56807296	0.000230065	0.00749026
ENSOCUG00000003968				0.77525846	4.686721172	13.54613234	0.000232771	0.007567922
ENSOCUG00000012303	CYP19A1	cytochrome P450 family 19 subfamily A member 1 	Source:HGNC Symbol;Acc:HGNC:2594	-4.226373704	-0.838719166	13.52909766	0.000234893	0.007626449
ENSOCUG00000014497	EFHD1	EF-hand domain family member D1 	Source:HGNC Symbol;Acc:HGNC:29556	-2.581522281	-1.956073537	13.52399594	0.000235532	0.007636734
ENSOCUG00000021378				-1.010356809	6.655603242	13.51249904	0.00023698	0.007673151
ENSOCUG00000004484	GLRB	glycine receptor beta 	Source:HGNC Symbol;Acc:HGNC:4329	3.992603488	-0.366943965	13.49454691	0.000239258	0.007736327
ENSOCUG00000002826	CADPS	calcium dependent secretion activator 	Source:HGNC Symbol;Acc:HGNC:1426	4.137549061	-2.783088982	13.49129618	0.000239673	0.007739168
ENSOCUG00000000613	TTF2	transcription termination factor 2 	Source:HGNC Symbol;Acc:HGNC:12398	-0.859654021	2.638563368	13.47319705	0.000241996	0.007803534
ENSOCUG00000004594	MND1	meiotic nuclear divisions 1 	Source:HGNC Symbol;Acc:HGNC:24839	-1.367599616	0.665429324	13.45253752	0.000244675	0.007879202
ENSOCUG00000029158				-1.718918448	2.463018601	13.44688494	0.000245413	0.007892239
ENSOCUG00000005540	CAPN6	calpain 6 	Source:HGNC Symbol;Acc:HGNC:1483	-1.695999533	0.268920643	13.43571722	0.000246879	0.007928588
ENSOCUG00000011308	MASTL	microtubule associated serine/threonine kinase like 	Source:HGNC Symbol;Acc:HGNC:19042	-1.326934927	2.13634509	13.41376973	0.000249784	0.008011024
ENSOCUG00000013503	FAM189A2	family with sequence similarity 189 member A2 	Source:HGNC Symbol;Acc:HGNC:24820	-1.46061314	-1.063199363	13.40649352	0.000250755	0.008031277
ENSOCUG00000008498	UPP2	uridine phosphorylase 2 	Source:HGNC Symbol;Acc:HGNC:23061	1.361982861	7.568210503	13.39965812	0.00025167	0.008047336
ENSOCUG00000012699	FYB	FYN binding protein 	Source:HGNC Symbol;Acc:HGNC:4036	-0.790929242	4.972773344	13.39767692	0.000251936	0.008047336
ENSOCUG00000012086	SLC22A16	solute carrier family 22 member 16 	Source:HGNC Symbol;Acc:HGNC:20302	1.050997413	2.851932029	13.36511033	0.000256349	0.008177251
ENSOCUG00000000887	MSRB3	methionine sulfoxide reductase B3 	Source:HGNC Symbol;Acc:HGNC:27375	0.788245387	3.204150973	13.3571292	0.000257442	0.008201072
ENSOCUG00000010637	MCM5	minichromosome maintenance complex component 5 	Source:HGNC Symbol;Acc:HGNC:6948	-2.128825266	3.370867593	13.34171597	0.000259567	0.008257641
ENSOCUG00000014076	DGKB	diacylglycerol kinase beta 	Source:HGNC Symbol;Acc:HGNC:2850	2.582480942	-0.472765579	13.33897285	0.000259947	0.008258629
ENSOCUG00000026208	ST6GALNAC6	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 "	Source:HGNC Symbol;Acc:HGNC:23364	0.53263958	5.772285648	13.32172372	0.000262349	0.008309726
ENSOCUG00000023913				-1.071890813	0.733765227	13.3212483	0.000262415	0.008309726
ENSOCUG00000014973	GALK1	galactokinase 1 	Source:HGNC Symbol;Acc:HGNC:4118	0.727272243	6.554247541	13.31987085	0.000262608	0.008309726
ENSOCUG00000009852	RSPH4A	radial spoke head 4 homolog A 	Source:HGNC Symbol;Acc:HGNC:21558	1.592684313	2.049649539	13.31141179	0.000263796	0.008333285
ENSOCUG00000006034	FHL1	four and a half LIM domains 1 	Source:HGNC Symbol;Acc:HGNC:3702	-1.017003364	4.486248986	13.30933827	0.000264088	0.008333285
ENSOCUG00000002284				1.150340851	1.579976729	13.30705729	0.000264409	0.008333285
ENSOCUG00000012032	IDNK	"IDNK, gluconokinase "	Source:HGNC Symbol;Acc:HGNC:31367	0.544908055	5.50530926	13.29546183	0.000266049	0.008373831
ENSOCUG00000023450				4.586586967	-2.891492917	13.29296112	0.000266404	0.008373872
ENSOCUG00000005986				-0.770998422	4.015720944	13.27614892	0.000268804	0.008438096
ENSOCUG00000004877	ZNF385B	zinc finger protein 385B 	Source:HGNC Symbol;Acc:HGNC:26332	-0.821163733	3.685045123	13.26417176	0.000270527	0.008467478
ENSOCUG00000005592	LUM	lumican 	Source:HGNC Symbol;Acc:HGNC:6724	-1.334802753	4.277959703	13.26391746	0.000270564	0.008467478
ENSOCUG00000013137	CETP	cholesteryl ester transfer protein 	Source:HGNC Symbol;Acc:HGNC:1869	0.636401179	6.341296984	13.26218834	0.000270813	0.008467478
ENSOCUG00000021480	FOXS1	forkhead box S1 	Source:HGNC Symbol;Acc:HGNC:3735	-1.547286628	-0.148686718	13.25867959	0.000271321	0.00847215
ENSOCUG00000014875	C10orf35	chromosome 10 open reading frame 35 	Source:HGNC Symbol;Acc:HGNC:23519	-2.281595925	-1.724468584	13.24839911	0.000272813	0.008507517
ENSOCUG00000013904	CISH	cytokine inducible SH2 containing protein 	Source:HGNC Symbol;Acc:HGNC:1984	-1.27101127	4.825225333	13.22523075	0.000276206	0.008588479
ENSOCUG00000002994	CCDC3	coiled-coil domain containing 3 	Source:HGNC Symbol;Acc:HGNC:23813	-1.090108794	1.68014053	13.2243369	0.000276337	0.008588479
ENSOCUG00000011014	P3H2	prolyl 3-hydroxylase 2 	Source:HGNC Symbol;Acc:HGNC:19317	-0.642358468	2.664507772	13.2232513	0.000276498	0.008588479
ENSOCUG00000000532	WLS	wntless Wnt ligand secretion mediator 	Source:HGNC Symbol;Acc:HGNC:30238	-0.683664678	3.454831257	13.21142074	0.000278248	0.008631534
ENSOCUG00000008534	DNA2	DNA replication helicase/nuclease 2 	Source:HGNC Symbol;Acc:HGNC:2939	-1.875621995	-0.945993251	13.19269449	0.000281043	0.008706801
ENSOCUG00000022040				0.727006186	5.463566523	13.18841047	0.000281686	0.008715319
ENSOCUG00000005202		protein S100-A11  	Source:RefSeq peptide;Acc:NP_001075656	-0.860094271	4.115129344	13.18097646	0.000282805	0.008738538
ENSOCUG00000022362	LRRC8D	leucine rich repeat containing 8 family member D 	Source:HGNC Symbol;Acc:HGNC:16992	-0.610279414	5.265826867	13.17496177	0.000283715	0.008755201
ENSOCUG00000008976	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3 	Source:HGNC Symbol;Acc:HGNC:28868	-1.647537674	-0.96568844	13.15104574	0.000287359	0.008856115
ENSOCUG00000004628	APOA5	apolipoprotein A5 	Source:HGNC Symbol;Acc:HGNC:17288	1.152862232	8.139494073	13.13845294	0.000289297	0.008900645
ENSOCUG00000003137	NR3C2	nuclear receptor subfamily 3 group C member 2 	Source:HGNC Symbol;Acc:HGNC:7979	0.915235331	2.999725307	13.13677517	0.000289556	0.008900645
ENSOCUG00000015870	CEP89	centrosomal protein 89 	Source:HGNC Symbol;Acc:HGNC:25907	-1.035107318	0.40751085	13.13237546	0.000290237	0.008909999
ENSOCUG00000002770	FAM3D	family with sequence similarity 3 member D 	Source:HGNC Symbol;Acc:HGNC:18665	4.006047664	-2.810952952	13.11715859	0.000292603	0.008971025
ENSOCUG00000016531				-1.014792905	5.171345183	13.11414442	0.000293075	0.008972271
ENSOCUG00000015162	MFAP4	microfibrillar associated protein 4 	Source:HGNC Symbol;Acc:HGNC:7035	-1.549222533	3.489352586	13.11205137	0.000293402	0.008972271
ENSOCUG00000003419	RELL1	RELT like 1 	Source:HGNC Symbol;Acc:HGNC:27379	-1.040363286	4.14760129	13.09324408	0.000296363	0.009041103
ENSOCUG00000013787	OGDHL	oxoglutarate dehydrogenase-like 	Source:HGNC Symbol;Acc:HGNC:25590	0.680901875	7.397243435	13.09290011	0.000296417	0.009041103
ENSOCUG00000012222	NAPG	NSF attachment protein gamma 	Source:HGNC Symbol;Acc:HGNC:7642	0.42058731	4.916012312	13.0882733	0.00029715	0.00904693
ENSOCUG00000023172				-1.938373858	1.751547092	13.08497368	0.000297674	0.00904693
ENSOCUG00000005747	COL16A1	collagen type XVI alpha 1 chain 	Source:HGNC Symbol;Acc:HGNC:2193	-1.473756374	2.186862332	13.0844653	0.000297755	0.00904693
ENSOCUG00000015184	MYBL1	MYB proto-oncogene like 1 	Source:HGNC Symbol;Acc:HGNC:7547	-2.151548664	0.180322088	13.05975276	0.000301709	0.009155329
ENSOCUG00000023151	SLAMF1	signaling lymphocytic activation molecule family member 1 	Source:HGNC Symbol;Acc:HGNC:10903	-1.16798644	2.244686187	13.0564016	0.00030225	0.009159981
ENSOCUG00000026026	TBX6	T-box 6 	Source:HGNC Symbol;Acc:HGNC:11605	1.256851854	0.649446714	13.02725161	0.000306991	0.00929177
ENSOCUG00000006928				-1.003338679	9.51647655	12.99824878	0.000311782	0.009424749
ENSOCUG00000013196	DPY19L3	dpy-19 like 3 (C. elegans) 	Source:HGNC Symbol;Acc:HGNC:27120	0.645717486	4.705676183	12.98982283	0.000313189	0.00945518
ENSOCUG00000003733	SPOCK3	"SPARC/osteonectin, cwcv and kazal like domains proteoglycan 3 "	Source:HGNC Symbol;Acc:HGNC:13565	2.810041885	-0.863141592	12.96005401	0.000318208	0.009594478
ENSOCUG00000023896	E2F2	E2F transcription factor 2 	Source:HGNC Symbol;Acc:HGNC:3114	-1.440698334	0.57739753	12.94866918	0.000320149	0.009640721
ENSOCUG00000001265	DCK	deoxycytidine kinase 	Source:HGNC Symbol;Acc:HGNC:2704	-1.168775056	1.558498058	12.94586957	0.000320628	0.009642881
ENSOCUG00000002555		non-specific lipid-transfer protein  	Source:RefSeq peptide;Acc:NP_001075504	0.706907141	9.497618251	12.94284339	0.000321147	0.009644352
ENSOCUG00000014703	CHEK1	checkpoint kinase 1 	Source:HGNC Symbol;Acc:HGNC:1925	-1.114932468	2.849279195	12.94083262	0.000321492	0.009644352
ENSOCUG00000022952	NUCB1	nucleobindin 1 	Source:HGNC Symbol;Acc:HGNC:8043	0.494685389	6.433608421	12.92704519	0.000323869	0.009703349
ENSOCUG00000013452	PRTFDC1	phosphoribosyl transferase domain containing 1 	Source:HGNC Symbol;Acc:HGNC:23333	-4.029171823	-2.679606069	12.92305953	0.000324559	0.009711739
ENSOCUG00000012930	PPP2R1B	protein phosphatase 2 scaffold subunit Abeta 	Source:HGNC Symbol;Acc:HGNC:9303	-0.662581733	4.864458393	12.91710953	0.000325592	0.009726097
ENSOCUG00000024759				0.876456219	3.779648834	12.91556734	0.000325861	0.009726097
ENSOCUG00000022954	NFE2	"nuclear factor, erythroid 2 "	Source:HGNC Symbol;Acc:HGNC:7780	-1.422715669	0.21194507	12.89745195	0.00032903	0.009808319
ENSOCUG00000023903	TAX1BP3	Tax1 binding protein 3 	Source:HGNC Symbol;Acc:HGNC:30684	-0.627830928	3.914908951	12.89508764	0.000329446	0.009808364
ENSOCUG00000013958	MMAB	methylmalonic aciduria (cobalamin deficiency) cblB type 	Source:HGNC Symbol;Acc:HGNC:19331	-0.877381669	4.419970057	12.89114869	0.00033014	0.00981668
ENSOCUG00000027178				3.101935355	-2.595650931	12.86152271	0.000335408	0.009960805
ENSOCUG00000004876	RILPL1	Rab interacting lysosomal protein like 1 	Source:HGNC Symbol;Acc:HGNC:26814	-0.736221413	3.137196189	12.85165744	0.00033718	0.010000908
ENSOCUG00000021079				0.752927251	5.986136824	12.79741689	0.000347098	0.010282189
ENSOCUG00000012177	IQGAP3	IQ motif containing GTPase activating protein 3 	Source:HGNC Symbol;Acc:HGNC:20669	-1.778365335	1.42792411	12.79272193	0.00034797	0.010295141
ENSOCUG00000004404	MCTP2	multiple C2 and transmembrane domain containing 2 	Source:HGNC Symbol;Acc:HGNC:25636	-1.0216626	2.142979226	12.77282411	0.000351691	0.010392241
ENSOCUG00000008818		"Oryctolagus cuniculus creatine kinase, brain (CKB), mRNA. "	Source:RefSeq mRNA;Acc:NM_001082261	-1.31356746	2.532581771	12.76668716	0.000352847	0.010412248
ENSOCUG00000001979				-0.505556544	6.497621681	12.76380501	0.000353391	0.010412248
ENSOCUG00000010231	CHRNE	cholinergic receptor nicotinic epsilon subunit 	Source:HGNC Symbol;Acc:HGNC:1966	1.668605123	4.201815763	12.76223386	0.000353688	0.010412248
ENSOCUG00000027602				1.421337239	0.532723107	12.75474334	0.000355107	0.010441042
ENSOCUG00000000249	SMARCD3	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 "	Source:HGNC Symbol;Acc:HGNC:11108	-1.249876829	1.627404857	12.74066786	0.00035779	0.01050686
ENSOCUG00000010931	CCDC38	coiled-coil domain containing 38 	Source:HGNC Symbol;Acc:HGNC:26843	1.074192966	1.884761722	12.73604522	0.000358675	0.010519809
ENSOCUG00000015427	DBF4	DBF4 zinc finger 	Source:HGNC Symbol;Acc:HGNC:17364	-0.71061631	5.161115822	12.70752395	0.000364187	0.010668254
ENSOCUG00000003593	ACSL5	acyl-CoA synthetase long-chain family member 5 	Source:HGNC Symbol;Acc:HGNC:16526	0.852786011	7.400541526	12.70374234	0.000364925	0.010676636
ENSOCUG00000029185	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4 	Source:HGNC Symbol;Acc:HGNC:14073	-4.326679009	-2.189186059	12.69881753	0.000365887	0.010691576
ENSOCUG00000026029				-0.763551754	2.860574132	12.68963774	0.000367687	0.010730944
ENSOCUG00000006683	BRIP1	BRCA1 interacting protein C-terminal helicase 1 	Source:HGNC Symbol;Acc:HGNC:20473	-2.056252415	0.385429624	12.68228386	0.000369136	0.010759963
ENSOCUG00000005211	PDGFRL	platelet derived growth factor receptor like 	Source:HGNC Symbol;Acc:HGNC:8805	-1.236938229	0.479694185	12.6740719	0.000370761	0.010784378
ENSOCUG00000024534				-2.58675167	-0.697300422	12.67344628	0.000370885	0.010784378
ENSOCUG00000021458				0.674592485	4.979978257	12.66756479	0.000372054	0.010805082
ENSOCUG00000024067				5.582333767	-0.801101658	12.6605206	0.000373458	0.010832576
ENSOCUG00000026509				2.302934557	-1.621382093	12.62555877	0.000380508	0.011023558
ENSOCUG00000022296	TAGLN2	transgelin 2 	Source:HGNC Symbol;Acc:HGNC:11554	-0.813195548	5.009071142	12.61783137	0.000382084	0.01105569
ENSOCUG00000004988	LOXL4	lysyl oxidase like 4 	Source:HGNC Symbol;Acc:HGNC:17171	-1.152801555	2.493714134	12.61482865	0.000382699	0.011059943
ENSOCUG00000008677	NRN1	neuritin 1 	Source:HGNC Symbol;Acc:HGNC:17972	-2.283358478	0.470899415	12.6080354	0.000384092	0.011086675
ENSOCUG00000010184		trehalase precursor  	Source:RefSeq peptide;Acc:NP_001075759	2.278852924	0.250323889	12.59129225	0.000387548	0.011172809
ENSOCUG00000000798	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase 	Source:HGNC Symbol;Acc:HGNC:4795	1.152067038	5.782519081	12.57751404	0.000390416	0.011241787
ENSOCUG00000002642	ANKUB1	ankyrin repeat and ubiquitin domain containing 1 	Source:HGNC Symbol;Acc:HGNC:29642	-3.200104061	-2.296008195	12.57432649	0.000391082	0.011247295
ENSOCUG00000000520	CNIH4	cornichon family AMPA receptor auxiliary protein 4 	Source:HGNC Symbol;Acc:HGNC:25013	-0.627471564	4.195101729	12.55021116	0.000396162	0.011379548
ENSOCUG00000029627	BTBD18	BTB domain containing 18 	Source:HGNC Symbol;Acc:HGNC:37214	-0.932610922	3.467782831	12.54171849	0.000397966	0.011416917
ENSOCUG00000024515	OS9	"OS9, endoplasmic reticulum lectin "	Source:HGNC Symbol;Acc:HGNC:16994	0.542484336	7.631716551	12.53955481	0.000398427	0.011416917
ENSOCUG00000003624	RFC3	replication factor C subunit 3 	Source:HGNC Symbol;Acc:HGNC:9971	-0.844141422	3.683602534	12.5347566	0.000399452	0.011432432
ENSOCUG00000016202	RECQL5	RecQ like helicase 5 	Source:HGNC Symbol;Acc:HGNC:9950	0.734429179	5.087941173	12.53056214	0.000400349	0.011444286
ENSOCUG00000029252				-1.313762414	1.234603079	12.51578031	0.000403529	0.01152127
ENSOCUG00000000833	PXK	PX domain containing serine/threonine kinase like 	Source:HGNC Symbol;Acc:HGNC:23326	-0.579775739	4.089799882	12.5003248	0.000406881	0.011602979
ENSOCUG00000021891				-3.904687661	9.721002494	12.49442658	0.000408168	0.011625663
ENSOCUG00000017362	NETO2	neuropilin and tolloid like 2 	Source:HGNC Symbol;Acc:HGNC:14644	-1.544022452	2.458365095	12.48744058	0.000409697	0.011655194
ENSOCUG00000002066	C11orf49	chromosome 11 open reading frame 49 	Source:HGNC Symbol;Acc:HGNC:28720	0.859385097	4.736311824	12.48503548	0.000410225	0.011656199
ENSOCUG00000016641	ADGRG3	adhesion G protein-coupled receptor G3 	Source:HGNC Symbol;Acc:HGNC:13728	2.643979364	-0.408818125	12.47643577	0.000412118	0.011695942
ENSOCUG00000009384	CD8B	CD8b molecule 	Source:HGNC Symbol;Acc:HGNC:1707	-1.320074997	-0.364224116	12.45157192	0.00041764	0.011838474
ENSOCUG00000027812	TUBA1A	tubulin alpha 1a 	Source:HGNC Symbol;Acc:HGNC:20766	-0.877217834	4.698192509	12.44472667	0.000419174	0.011864878
ENSOCUG00000004525	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2 	Source:HGNC Symbol;Acc:HGNC:28086	2.569301088	1.329699556	12.44294251	0.000419574	0.011864878
ENSOCUG00000012140				-2.020364475	-1.139061652	12.43687991	0.000420938	0.01188925
ENSOCUG00000008104	GDF6	growth differentiation factor 6 	Source:HGNC Symbol;Acc:HGNC:4221	3.826142751	-0.874030703	12.429234	0.000422665	0.011923794
ENSOCUG00000002336	BST1	bone marrow stromal cell antigen 1 	Source:HGNC Symbol;Acc:HGNC:1118	2.092757376	2.652841081	12.39334702	0.000430866	0.012140682
ENSOCUG00000014011	GRIP1	glutamate receptor interacting protein 1 	Source:HGNC Symbol;Acc:HGNC:18708	-1.673953439	-0.85735932	12.38321734	0.00043321	0.01219221
ENSOCUG00000025487				0.570744361	3.695082889	12.36461812	0.000437547	0.012299645
ENSOCUG00000003594	OLFML2B	olfactomedin like 2B 	Source:HGNC Symbol;Acc:HGNC:24558	-1.338313672	1.699280221	12.35436753	0.000439956	0.012352691
ENSOCUG00000021541		"Serine hydroxymethyltransferase, cytosolic  "	Source:UniProtKB/Swiss-Prot;Acc:P07511	0.614528878	9.150624709	12.32413439	0.000447139	0.012539501
ENSOCUG00000002376	HAUS7	HAUS augmin like complex subunit 7 	Source:HGNC Symbol;Acc:HGNC:32979	-1.177007134	1.670923759	12.31848294	0.000448495	0.012562639
ENSOCUG00000004797	C21orf58	chromosome 21 open reading frame 58 	Source:HGNC Symbol;Acc:HGNC:1300	-2.197753683	-1.327779077	12.30050482	0.000452836	0.012654612
ENSOCUG00000016328	FAM151B	family with sequence similarity 151 member B 	Source:HGNC Symbol;Acc:HGNC:33716	-0.77010975	1.614573456	12.300455	0.000452848	0.012654612
ENSOCUG00000017713	NUBPL	nucleotide binding protein like 	Source:HGNC Symbol;Acc:HGNC:20278	-1.136494155	2.270626094	12.28469888	0.000456687	0.012746847
ENSOCUG00000014968	DDC	dopa decarboxylase 	Source:HGNC Symbol;Acc:HGNC:2719	0.88501803	5.219958714	12.27461708	0.000459161	0.012800799
ENSOCUG00000022123	FXYD1	FXYD domain containing ion transport regulator 1 	Source:HGNC Symbol;Acc:HGNC:4025	0.776810155	6.033208922	12.27077571	0.000460107	0.012812085
ENSOCUG00000024320	SAE1	SUMO1 activating enzyme subunit 1 	Source:HGNC Symbol;Acc:HGNC:30660	-0.489161331	4.219014318	12.25726113	0.000463451	0.012890044
ENSOCUG00000001913	LDHD	lactate dehydrogenase D 	Source:HGNC Symbol;Acc:HGNC:19708	0.749432354	3.782922525	12.25023472	0.0004652	0.012923486
ENSOCUG00000004922	PKN1	protein kinase N1 	Source:HGNC Symbol;Acc:HGNC:9405	-1.144234972	0.175148124	12.24176227	0.000467317	0.01296708
ENSOCUG00000003144	BPGM	bisphosphoglycerate mutase 	Source:HGNC Symbol;Acc:HGNC:1093	-1.015870647	3.680153073	12.22360844	0.000471886	0.013078529
ENSOCUG00000001185	GPR149	G protein-coupled receptor 149 	Source:HGNC Symbol;Acc:HGNC:23627	2.244848762	0.634184232	12.21778029	0.000473362	0.013094624
ENSOCUG00000008397				0.605761429	10.07808719	12.21694969	0.000473573	0.013094624
ENSOCUG00000024248				2.532289092	-1.474283597	12.20761173	0.000475949	0.013128932
ENSOCUG00000011789	ARMC2	armadillo repeat containing 2 	Source:HGNC Symbol;Acc:HGNC:23045	-1.000841358	-0.011521321	12.20674955	0.000476169	0.013128932
ENSOCUG00000012322	MDFI	MyoD family inhibitor 	Source:HGNC Symbol;Acc:HGNC:6967	-2.231478388	2.098033454	12.2033359	0.000477041	0.013128932
ENSOCUG00000007382	INHBE	inhibin beta E subunit 	Source:HGNC Symbol;Acc:HGNC:24029	-2.506603639	5.68726226	12.200322	0.000477813	0.013128932
ENSOCUG00000015269	ADAP2	ArfGAP with dual PH domains 2 	Source:HGNC Symbol;Acc:HGNC:16487	0.664810349	4.336677372	12.19957907	0.000478003	0.013128932
ENSOCUG00000021280	VAC14	"Vac14, PIKFYVE complex component "	Source:HGNC Symbol;Acc:HGNC:25507	0.559627802	4.65175974	12.19903723	0.000478142	0.013128932
ENSOCUG00000023383	SLC50A1	solute carrier family 50 member 1 	Source:HGNC Symbol;Acc:HGNC:30657	-1.36197956	4.705661885	12.19452914	0.000479299	0.013145448
ENSOCUG00000022105				-1.781556647	-1.553695485	12.18374491	0.000482078	0.013206361
ENSOCUG00000027939	CRAT	carnitine O-acetyltransferase 	Source:HGNC Symbol;Acc:HGNC:2342	1.052239086	6.838379286	12.15421723	0.00048977	0.013387182
ENSOCUG00000008179	RHBDL3	rhomboid like 3 	Source:HGNC Symbol;Acc:HGNC:16502	-2.072096108	0.300695365	12.1540669	0.000489809	0.013387182
ENSOCUG00000026898		prostaglandin-E(2) 9-reductase-like  	Source:RefSeq peptide;Acc:NP_001265796	-0.786446002	9.511659981	12.15065265	0.000490707	0.013391343
ENSOCUG00000025562				2.421191044	-2.345240626	12.14918494	0.000491093	0.013391343
ENSOCUG00000019737				2.87405105	-1.92863051	12.14203078	0.000492981	0.013427341
ENSOCUG00000005045	SYNE2	spectrin repeat containing nuclear envelope protein 2 	Source:HGNC Symbol;Acc:HGNC:17084	1.135946561	3.328026607	12.13637224	0.000494479	0.013450462
ENSOCUG00000011900	ZNF420	zinc finger protein 420 	Source:HGNC Symbol;Acc:HGNC:20649	-0.567498428	2.538227639	12.134535	0.000494966	0.013450462
ENSOCUG00000021754				-1.031046367	3.759967138	12.10885163	0.00050183	0.013621355
ENSOCUG00000012937	PRKACB	protein kinase cAMP-activated catalytic subunit beta 	Source:HGNC Symbol;Acc:HGNC:9381	-0.777027507	3.477152445	12.09390619	0.000505869	0.013715245
ENSOCUG00000008810	NDC1	NDC1 transmembrane nucleoporin 	Source:HGNC Symbol;Acc:HGNC:25525	-0.652307401	3.697564969	12.07288019	0.000511606	0.013854923
ENSOCUG00000013465	TBC1D19	TBC1 domain family member 19 	Source:HGNC Symbol;Acc:HGNC:25624	-1.064748678	0.430131744	12.0696311	0.000512498	0.013863009
ENSOCUG00000003695	C7orf72	chromosome 7 open reading frame 72 	Source:HGNC Symbol;Acc:HGNC:22564	1.151831519	0.760752173	12.06753113	0.000513076	0.013863009
ENSOCUG00000002936	RABGGTA	Rab geranylgeranyltransferase alpha subunit 	Source:HGNC Symbol;Acc:HGNC:9795	0.641540631	4.501907618	12.05599814	0.00051626	0.013933133
