ensembl_gene_id	hgnc_symbol	description	source	logFC	logCPM	LR	PValue	FDR
ENSOCUG00000017793	CD38	CD38 molecule 	Source:HGNC Symbol;Acc:HGNC:1667	1.612437102	3.068075383	13.64756508	0.000220527	0.002818389
ENSOCUG00000005145	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1 	Source:HGNC Symbol;Acc:HGNC:22223	-0.79230593	4.252297522	13.6428915	0.000221077	0.002823888
ENSOCUG00000006338				2.16229798	-0.989620474	13.63651978	0.000221828	0.002831959
ENSOCUG00000008307				-2.973380996	-1.722167876	13.63513371	0.000221992	0.002832523
ENSOCUG00000011184	TSPAN6	tetraspanin 6 	Source:HGNC Symbol;Acc:HGNC:11858	0.641823438	6.257811902	13.62789382	0.00022285	0.002841934
ENSOCUG00000014431	FAM13B	family with sequence similarity 13 member B 	Source:HGNC Symbol;Acc:HGNC:1335	0.834891265	3.458549573	13.61874191	0.000223939	0.002854284
ENSOCUG00000021071				-1.055045112	7.652711955	13.60974842	0.000225014	0.002866446
ENSOCUG00000015415	TDRP	testis development related protein 	Source:HGNC Symbol;Acc:HGNC:26951	0.856048424	4.013956191	13.60398455	0.000225706	0.002873714
ENSOCUG00000010561	TADA1	transcriptional adaptor 1 	Source:HGNC Symbol;Acc:HGNC:30631	-0.64289489	3.572084876	13.60013599	0.000226169	0.002878063
ENSOCUG00000014962				-1.151961741	5.502648464	13.5965705	0.000226599	0.002881985
ENSOCUG00000025906	VAMP5	vesicle associated membrane protein 5 	Source:HGNC Symbol;Acc:HGNC:12646	-1.202582418	2.566706641	13.58791729	0.000227646	0.002893746
ENSOCUG00000029300				-1.175281229	1.039703101	13.58546136	0.000227944	0.002895979
ENSOCUG00000013736	MTF2	metal response element binding transcription factor 2 	Source:HGNC Symbol;Acc:HGNC:29535	0.616451197	3.240909447	13.5840884	0.000228111	0.002896543
ENSOCUG00000012269	MAVS	mitochondrial antiviral signaling protein 	Source:HGNC Symbol;Acc:HGNC:29233	1.067879592	2.816994016	13.57428913	0.000229305	0.002910142
ENSOCUG00000007984	PDCD2	programmed cell death 2 	Source:HGNC Symbol;Acc:HGNC:8762	-0.680331208	2.96405114	13.57171631	0.000229619	0.002912289
ENSOCUG00000011514	MFAP3L	microfibrillar associated protein 3 like 	Source:HGNC Symbol;Acc:HGNC:29083	1.679853065	2.061007658	13.57089306	0.00022972	0.002912289
ENSOCUG00000002716				-1.775870517	0.120748992	13.55661974	0.000231474	0.002932949
ENSOCUG00000024244	CCR4	C-C motif chemokine receptor 4 	Source:HGNC Symbol;Acc:HGNC:1605	2.196526272	-1.25662397	13.55451273	0.000231734	0.002934672
ENSOCUG00000000729	TM9SF2	transmembrane 9 superfamily member 2 	Source:HGNC Symbol;Acc:HGNC:11865	0.499355675	6.752435222	13.55216418	0.000232024	0.002936775
ENSOCUG00000003687	KIAA0430	KIAA0430 	Source:HGNC Symbol;Acc:HGNC:29562	0.828955771	4.38700191	13.54755368	0.000232594	0.002942425
ENSOCUG00000029674	RPL37	ribosomal protein L37 	Source:HGNC Symbol;Acc:HGNC:10347	-0.981207727	8.256201721	13.54544086	0.000232856	0.002943283
ENSOCUG00000016478				-2.050532313	0.859019535	13.54500081	0.000232911	0.002943283
ENSOCUG00000012631		"Oryctolagus cuniculus peptidylprolyl isomerase A (cyclophilin A) (PPIA), mRNA. "	Source:RefSeq mRNA;Acc:NM_001082057	-0.910211856	5.657635112	13.54329236	0.000233123	0.002944392
ENSOCUG00000003720	DUSP4	dual specificity phosphatase 4 	Source:HGNC Symbol;Acc:HGNC:3070	-1.545364823	1.613005655	13.53549993	0.000234093	0.002955065
ENSOCUG00000011421	IFT43	intraflagellar transport 43 	Source:HGNC Symbol;Acc:HGNC:29669	-0.867677614	1.4660556	13.52132964	0.000235867	0.002975875
ENSOCUG00000016815	ICA1	islet cell autoantigen 1 	Source:HGNC Symbol;Acc:HGNC:5343	-1.265516763	3.346660074	13.51435967	0.000236745	0.002985357
ENSOCUG00000023611	WDR45	WD repeat domain 45 	Source:HGNC Symbol;Acc:HGNC:28912	-0.723194249	4.855077943	13.51044596	0.000237239	0.002989997
ENSOCUG00000019507				2.889564018	-0.594521236	13.5089779	0.000237425	0.002990744
ENSOCUG00000017563	AKAP1	A-kinase anchoring protein 1 	Source:HGNC Symbol;Acc:HGNC:367	-0.666204519	6.118961672	13.50564002	0.000237848	0.002992945
ENSOCUG00000015547				0.569605344	5.439187747	13.50560117	0.000237852	0.002992945
ENSOCUG00000029737				-3.54879415	-2.279516691	13.50031346	0.000238524	0.002999796
ENSOCUG00000021361				-1.029101088	1.795569748	13.49716392	0.000238924	0.003003239
ENSOCUG00000011685				-0.714922423	6.176004053	13.48971955	0.000239874	0.003013577
ENSOCUG00000014503	NCSTN	nicastrin 	Source:HGNC Symbol;Acc:HGNC:17091	0.542795503	6.330946249	13.4776378	0.000241424	0.003031434
ENSOCUG00000014362	ITGAL	integrin subunit alpha L 	Source:HGNC Symbol;Acc:HGNC:6148	1.114896825	3.281981493	13.475193	0.000241738	0.003033778
ENSOCUG00000001459	ISG20L2	interferon stimulated exonuclease gene 20 like 2 	Source:HGNC Symbol;Acc:HGNC:25745	0.556747618	3.42764465	13.4700219	0.000242405	0.003040538
ENSOCUG00000020971	BTBD6	BTB domain containing 6 	Source:HGNC Symbol;Acc:HGNC:19897	-0.763368907	5.032147525	13.45824974	0.000243931	0.003058055
ENSOCUG00000012326	IL18BP	interleukin 18 binding protein 	Source:HGNC Symbol;Acc:HGNC:5987	1.872837934	4.343163698	13.44791371	0.000245279	0.003073321
ENSOCUG00000014721				0.896454353	1.115444114	13.4449821	0.000245662	0.003076499
ENSOCUG00000015992	BCAR1	"BCAR1, Cas family scaffolding protein "	Source:HGNC Symbol;Acc:HGNC:971	0.679793767	5.983567001	13.44158267	0.000246108	0.003080449
ENSOCUG00000013930	NOC3L	NOC3 like DNA replication regulator 	Source:HGNC Symbol;Acc:HGNC:24034	1.012466872	1.976352966	13.42957374	0.000247688	0.003098592
ENSOCUG00000004078	OSBPL6	oxysterol binding protein like 6 	Source:HGNC Symbol;Acc:HGNC:16388	1.369458306	1.988396786	13.42612519	0.000248144	0.003102654
ENSOCUG00000012648	MAN1A2	mannosidase alpha class 1A member 2 	Source:HGNC Symbol;Acc:HGNC:6822	0.855785372	4.164705245	13.42269232	0.000248599	0.003106696
ENSOCUG00000010844	ARHGEF15	Rho guanine nucleotide exchange factor 15 	Source:HGNC Symbol;Acc:HGNC:15590	-1.250432342	4.04883243	13.41138723	0.000250101	0.003123826
ENSOCUG00000000152	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3 	Source:HGNC Symbol;Acc:HGNC:16787	1.154136315	4.240763827	13.40878048	0.000250449	0.003125449
ENSOCUG00000009932	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2 	Source:HGNC Symbol;Acc:HGNC:27230	-2.479028337	1.361694149	13.40843432	0.000250495	0.003125449
ENSOCUG00000009989	AZIN2	antizyme inhibitor 2 	Source:HGNC Symbol;Acc:HGNC:29957	1.592165222	2.938415353	13.40306887	0.000251213	0.00313275
ENSOCUG00000006292	TFEC	transcription factor EC 	Source:HGNC Symbol;Acc:HGNC:11754	1.516406676	1.087579616	13.40139652	0.000251437	0.003133893
ENSOCUG00000002021	HAX1	HCLS1 associated protein X-1 	Source:HGNC Symbol;Acc:HGNC:16915	-0.982146795	5.394035263	13.39302872	0.000252561	0.003146248
ENSOCUG00000025958	BGLAP	bone gamma-carboxyglutamate protein 	Source:HGNC Symbol;Acc:HGNC:1043	-1.410697668	-0.867569625	13.39062015	0.000252886	0.003148634
ENSOCUG00000010813	RWDD2A	RWD domain containing 2A 	Source:HGNC Symbol;Acc:HGNC:21385	1.358235403	0.816062455	13.38774871	0.000253273	0.0031518
ENSOCUG00000010505	CPD	carboxypeptidase D 	Source:HGNC Symbol;Acc:HGNC:2301	1.191970938	4.467977185	13.38420491	0.000253752	0.003156101
ENSOCUG00000005954	MMACHC	"methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria "	Source:HGNC Symbol;Acc:HGNC:24525	-0.890256897	2.079259509	13.38264246	0.000253964	0.003157073
ENSOCUG00000000621	INHBA	inhibin beta A subunit 	Source:HGNC Symbol;Acc:HGNC:6066	-1.900393803	1.158717787	13.37641151	0.000254809	0.003165916
ENSOCUG00000014653	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1 	Source:HGNC Symbol;Acc:HGNC:29373	-0.862072241	5.092299491	13.37095207	0.000255552	0.003172596
ENSOCUG00000014477	ELK4	"ELK4, ETS transcription factor "	Source:HGNC Symbol;Acc:HGNC:3326	0.734455904	3.411040126	13.37049025	0.000255615	0.003172596
ENSOCUG00000010810	NENF	neudesin neurotrophic factor 	Source:HGNC Symbol;Acc:HGNC:30384	-0.849622598	4.763127783	13.36900985	0.000255816	0.003173437
ENSOCUG00000002014	PON2	paraoxonase 2 	Source:HGNC Symbol;Acc:HGNC:9205	-0.765300038	6.823878076	13.36773124	0.000255991	0.003173938
ENSOCUG00000004689				0.926183467	4.775488435	13.36559424	0.000256283	0.0031755
ENSOCUG00000012436	GJC3	gap junction protein gamma 3 	Source:HGNC Symbol;Acc:HGNC:17495	2.769673157	-1.763897974	13.36484479	0.000256385	0.0031755
ENSOCUG00000002222				5.081931534	-3.002895281	13.36162724	0.000256825	0.003179289
ENSOCUG00000006443	SECISBP2L	SECIS binding protein 2 like 	Source:HGNC Symbol;Acc:HGNC:28997	1.162848139	3.679869758	13.35836297	0.000257273	0.003183162
ENSOCUG00000008933	ATP5G2	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9) "	Source:HGNC Symbol;Acc:HGNC:842	-0.980543847	7.284920841	13.34912021	0.000258544	0.003197218
ENSOCUG00000010840	SPEN	spen family transcriptional repressor 	Source:HGNC Symbol;Acc:HGNC:17575	1.171227455	4.55234528	13.34101535	0.000259664	0.003209389
ENSOCUG00000016264	ENPEP	glutamyl aminopeptidase 	Source:HGNC Symbol;Acc:HGNC:3355	0.883096737	6.19625274	13.33012461	0.000261176	0.003226398
ENSOCUG00000010700	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae) 	Source:HGNC Symbol;Acc:HGNC:28967	0.807153541	2.715766508	13.31757416	0.00026293	0.003246371
ENSOCUG00000001665	MDM1	Mdm1 nuclear protein 	Source:HGNC Symbol;Acc:HGNC:29917	-1.08378616	1.362023223	13.31113414	0.000263835	0.003255842
ENSOCUG00000001818	KPNA4	karyopherin subunit alpha 4 	Source:HGNC Symbol;Acc:HGNC:6397	0.615301274	4.792553402	13.29848188	0.000265621	0.003276178
ENSOCUG00000003763	PTPN22	"protein tyrosine phosphatase, non-receptor type 22 "	Source:HGNC Symbol;Acc:HGNC:9652	-1.42226729	0.636039217	13.2902426	0.000266791	0.003288893
ENSOCUG00000016771	PTGS2	prostaglandin-endoperoxide synthase 2 	Source:HGNC Symbol;Acc:HGNC:9605	2.091674999	-0.877216138	13.28531582	0.000267493	0.003295831
ENSOCUG00000002638	COMMD2	COMM domain containing 2 	Source:HGNC Symbol;Acc:HGNC:24993	-0.648672995	3.739195734	13.27942295	0.000268335	0.003303904
ENSOCUG00000017624	HPS5	"HPS5, biogenesis of lysosomal organelles complex 2 subunit 2 "	Source:HGNC Symbol;Acc:HGNC:17022	0.828172318	4.215113431	13.27877808	0.000268427	0.003303904
ENSOCUG00000005042	APPL2	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 "	Source:HGNC Symbol;Acc:HGNC:18242	-0.49687432	4.907458833	13.273696	0.000269156	0.003311151
ENSOCUG00000009792	NUMBL	"NUMB like, endocytic adaptor protein "	Source:HGNC Symbol;Acc:HGNC:8061	-1.5159648	-0.051215741	13.26149164	0.000270914	0.003330645
ENSOCUG00000014369	GCNT2	"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group) "	Source:HGNC Symbol;Acc:HGNC:4204	1.132863253	1.684498207	13.26057944	0.000271046	0.003330645
ENSOCUG00000007836	TAB3	TGF-beta activated kinase 1/MAP3K7 binding protein 3 	Source:HGNC Symbol;Acc:HGNC:30681	0.750114434	3.854107321	13.25977049	0.000271163	0.003330645
ENSOCUG00000012485				-1.16259307	8.439088925	13.24943051	0.000272663	0.003347331
ENSOCUG00000010133	VEPH1	ventricular zone expressed PH domain containing 1 	Source:HGNC Symbol;Acc:HGNC:25735	-2.046630188	-0.626582708	13.24734719	0.000272966	0.003349316
ENSOCUG00000027908				-1.354267511	1.206416376	13.24569102	0.000273207	0.003350539
ENSOCUG00000007222				0.685868969	4.336723317	13.23738195	0.000274421	0.003363624
ENSOCUG00000010508	IDH2	"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial "	Source:HGNC Symbol;Acc:HGNC:5383	-0.837988267	7.560189612	13.23573943	0.000274662	0.003363624
ENSOCUG00000000425	PRPF4B	pre-mRNA processing factor 4B 	Source:HGNC Symbol;Acc:HGNC:17346	0.704991006	5.283967844	13.23547363	0.0002747	0.003363624
ENSOCUG00000002844	CRK	"CRK proto-oncogene, adaptor protein "	Source:HGNC Symbol;Acc:HGNC:2362	0.754840156	3.44145589	13.22773757	0.000275837	0.003375789
ENSOCUG00000008746	TRAIP	TRAF interacting protein 	Source:HGNC Symbol;Acc:HGNC:30764	-2.057697863	0.154663233	13.22594066	0.000276101	0.00337728
ENSOCUG00000001016	CHD9	chromodomain helicase DNA binding protein 9 	Source:HGNC Symbol;Acc:HGNC:25701	1.07415003	4.958491054	13.2222377	0.000276647	0.003382211
ENSOCUG00000002495	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4 	Source:HGNC Symbol;Acc:HGNC:8982	0.530674287	4.26216198	13.21867976	0.000277173	0.003386888
ENSOCUG00000005551	VPS13D	vacuolar protein sorting 13 homolog D 	Source:HGNC Symbol;Acc:HGNC:23595	0.923094609	5.392547193	13.20916217	0.000278584	0.003401366
ENSOCUG00000024139	TRA2A	transformer 2 alpha homolog 	Source:HGNC Symbol;Acc:HGNC:16645	0.693419324	5.744353742	13.20875123	0.000278645	0.003401366
ENSOCUG00000001606	RPS12	ribosomal protein S12 	Source:HGNC Symbol;Acc:HGNC:10385	-0.920294534	9.354250056	13.20583203	0.000279079	0.003403914
ENSOCUG00000007821	AVPI1	arginine vasopressin induced 1 	Source:HGNC Symbol;Acc:HGNC:30898	0.97952275	2.418013841	13.20446896	0.000279282	0.003403914
ENSOCUG00000025952	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3 	Source:HGNC Symbol;Acc:HGNC:3230	-4.332235584	0.203074811	13.20362836	0.000279408	0.003403914
ENSOCUG00000004925	ODC1	ornithine decarboxylase 1 	Source:HGNC Symbol;Acc:HGNC:8109	-0.838032362	5.320180235	13.20348546	0.000279429	0.003403914
ENSOCUG00000000699	CENPE	centromere protein E 	Source:HGNC Symbol;Acc:HGNC:1856	-2.26592093	2.079518682	13.20204519	0.000279644	0.003404778
ENSOCUG00000029603	ZNF74	zinc finger protein 74 	Source:HGNC Symbol;Acc:HGNC:13144	-1.121258909	3.851519158	13.18806406	0.000281738	0.00342851
ENSOCUG00000015852	KCNQ4	potassium voltage-gated channel subfamily Q member 4 	Source:HGNC Symbol;Acc:HGNC:6298	-2.092054434	1.062578054	13.17292654	0.000284023	0.003452838
ENSOCUG00000002272	MYH7B	myosin heavy chain 7B 	Source:HGNC Symbol;Acc:HGNC:15906	-4.320111933	-0.233980433	13.17288755	0.000284029	0.003452838
ENSOCUG00000006284	HPS4	"HPS4, biogenesis of lysosomal organelles complex 3 subunit 2 "	Source:HGNC Symbol;Acc:HGNC:15844	0.665934912	3.343813846	13.1641407	0.000285358	0.003467212
ENSOCUG00000009760	ETV3	ETS variant 3 	Source:HGNC Symbol;Acc:HGNC:3492	1.157027183	1.206806749	13.14565112	0.000288187	0.003499798
ENSOCUG00000004355	TOM1L2	target of myb1 like 2 membrane trafficking protein 	Source:HGNC Symbol;Acc:HGNC:11984	0.785535568	2.717999525	13.14148833	0.000288828	0.003505784
ENSOCUG00000025336	PCBP4	poly(rC) binding protein 4 	Source:HGNC Symbol;Acc:HGNC:8652	-1.430736679	5.456697414	13.14051689	0.000288978	0.003505804
ENSOCUG00000025184				-3.314851261	-1.888957313	13.13393859	0.000289995	0.003516332
ENSOCUG00000013264				1.2060595	1.116558013	13.13048252	0.00029053	0.003521021
ENSOCUG00000003476	TCTN2	tectonic family member 2 	Source:HGNC Symbol;Acc:HGNC:25774	-0.895422154	3.450152598	13.12455983	0.00029145	0.003530361
ENSOCUG00000017041				0.862463556	2.372252177	13.12184135	0.000291873	0.003533679
ENSOCUG00000000617	UTP15	"UTP15, small subunit processome component "	Source:HGNC Symbol;Acc:HGNC:25758	0.717232359	2.33774376	13.12062266	0.000292063	0.003534171
ENSOCUG00000025062	SDHAF4	succinate dehydrogenase complex assembly factor 4 	Source:HGNC Symbol;Acc:HGNC:20957	-0.6603258	3.742365516	13.11938864	0.000292255	0.003534692
ENSOCUG00000016861	FOXK2	forkhead box K2 	Source:HGNC Symbol;Acc:HGNC:6036	0.781725739	2.802703515	13.11790374	0.000292487	0.003535688
ENSOCUG00000001886	KIAA0930	KIAA0930 	Source:HGNC Symbol;Acc:HGNC:1314	-1.108709855	4.234964677	13.11432131	0.000293047	0.003540647
ENSOCUG00000012571	COA4	cytochrome c oxidase assembly factor 4 homolog 	Source:HGNC Symbol;Acc:HGNC:24604	-0.879771627	3.666551038	13.11107104	0.000293556	0.003543321
ENSOCUG00000007047				0.513442525	5.855938569	13.1109954	0.000293568	0.003543321
ENSOCUG00000011072	CFLAR	CASP8 and FADD like apoptosis regulator 	Source:HGNC Symbol;Acc:HGNC:1876	0.714882254	4.76925535	13.09289087	0.000296419	0.003575908
ENSOCUG00000014665	REPS2	RALBP1 associated Eps domain containing 2 	Source:HGNC Symbol;Acc:HGNC:9963	0.990807896	1.454327287	13.09190387	0.000296575	0.00357597
ENSOCUG00000007884	MARK2	microtubule affinity regulating kinase 2 	Source:HGNC Symbol;Acc:HGNC:3332	0.627488429	3.894403575	13.08944892	0.000296964	0.003578836
ENSOCUG00000025823	SUPT4H1	"SPT4 homolog, DSIF elongation factor subunit "	Source:HGNC Symbol;Acc:HGNC:11467	-0.739570154	4.966795727	13.08724902	0.000297313	0.00358121
ENSOCUG00000000345	C8orf46	chromosome 8 open reading frame 46 	Source:HGNC Symbol;Acc:HGNC:28498	-3.153718915	-1.658561397	13.08630014	0.000297463	0.00358121
ENSOCUG00000008607	SMPD2	sphingomyelin phosphodiesterase 2 	Source:HGNC Symbol;Acc:HGNC:11121	-0.677253198	3.731466517	13.08527006	0.000297627	0.003581358
ENSOCUG00000016559	GNAQ	G protein subunit alpha q 	Source:HGNC Symbol;Acc:HGNC:4390	1.077871333	2.985692283	13.06773048	0.000300427	0.003613214
ENSOCUG00000026707	TRIM23	tripartite motif containing 23 	Source:HGNC Symbol;Acc:HGNC:660	0.80917201	3.282353631	13.06165729	0.000301403	0.003623108
ENSOCUG00000026270				-3.343954965	-1.764035285	13.05311219	0.000302781	0.003637828
ENSOCUG00000006578				5.178141932	-0.646303354	13.04798271	0.000303611	0.003645954
ENSOCUG00000017932				-1.071366617	5.143706695	13.01874824	0.000308388	0.003701437
ENSOCUG00000016196	COQ4	coenzyme Q4 	Source:HGNC Symbol;Acc:HGNC:19693	-0.882061407	4.082273112	13.01468774	0.000309057	0.003707591
ENSOCUG00000015488	COPRS	coordinator of PRMT5 and differentiation stimulator 	Source:HGNC Symbol;Acc:HGNC:28848	-1.103719083	3.691670875	13.0070456	0.000310321	0.003720867
ENSOCUG00000012853	CYLD	CYLD lysine 63 deubiquitinase 	Source:HGNC Symbol;Acc:HGNC:2584	0.626296391	3.997475121	12.99634475	0.0003121	0.003740297
ENSOCUG00000006432	IPMK	inositol polyphosphate multikinase 	Source:HGNC Symbol;Acc:HGNC:20739	1.437683625	1.563150417	12.99278377	0.000312694	0.00374552
ENSOCUG00000011140				-0.90134925	1.77921208	12.98444868	0.000314089	0.003760328
ENSOCUG00000003736	PRDM10	PR/SET domain 10 	Source:HGNC Symbol;Acc:HGNC:13995	-0.852919126	2.850863046	12.98341813	0.000314262	0.003760496
ENSOCUG00000022279	STRADB	STE20-related kinase adaptor beta 	Source:HGNC Symbol;Acc:HGNC:13205	-0.732977758	4.015310443	12.98217136	0.000314471	0.003761099
ENSOCUG00000001383	MRPL9	mitochondrial ribosomal protein L9 	Source:HGNC Symbol;Acc:HGNC:14277	-0.759096738	5.773137555	12.98005798	0.000314826	0.003763445
ENSOCUG00000003287	TMEM258	transmembrane protein 258 	Source:HGNC Symbol;Acc:HGNC:1164	-0.813305785	5.40710011	12.97730903	0.000315289	0.003767072
ENSOCUG00000000237	TRIM45	tripartite motif containing 45 	Source:HGNC Symbol;Acc:HGNC:19018	-1.17005804	2.019077066	12.97095093	0.000316361	0.00377798
ENSOCUG00000016860	ZSCAN26	zinc finger and SCAN domain containing 26 	Source:HGNC Symbol;Acc:HGNC:12978	-0.765204932	2.111756109	12.96711062	0.000317011	0.003783828
ENSOCUG00000002284				1.194596678	1.579976729	12.96587862	0.00031722	0.00378441
ENSOCUG00000027588	NPR1	natriuretic peptide receptor 1 	Source:HGNC Symbol;Acc:HGNC:7943	-0.879637153	4.970226847	12.96298791	0.00031771	0.003788309
ENSOCUG00000017259				0.68076201	6.569090719	12.96152298	0.000317958	0.003788309
ENSOCUG00000011091	GALNT10	polypeptide N-acetylgalactosaminyltransferase 10 	Source:HGNC Symbol;Acc:HGNC:19873	1.100623299	1.930291528	12.96112185	0.000318027	0.003788309
ENSOCUG00000008632	S100A9	S100 calcium binding protein A9 	Source:HGNC Symbol;Acc:HGNC:10499	1.628842522	1.930116991	12.95960889	0.000318284	0.003789465
ENSOCUG00000001295	POLB	DNA polymerase beta 	Source:HGNC Symbol;Acc:HGNC:9174	-0.540096268	4.411541139	12.95763237	0.00031862	0.00379156
ENSOCUG00000001832				0.689544338	7.345633402	12.94742585	0.000320362	0.003810314
ENSOCUG00000002076	DDB2	damage specific DNA binding protein 2 	Source:HGNC Symbol;Acc:HGNC:2718	-1.091889631	4.376762128	12.94651412	0.000320518	0.003810314
ENSOCUG00000004533	PTPN11	"protein tyrosine phosphatase, non-receptor type 11 "	Source:HGNC Symbol;Acc:HGNC:9644	0.842960582	4.812397412	12.94324481	0.000321078	0.003812704
ENSOCUG00000029307				-2.01319952	0.652427909	12.94286008	0.000321144	0.003812704
ENSOCUG00000001084	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 (putative) 	Source:HGNC Symbol;Acc:HGNC:16021	-1.555317699	1.966392912	12.94252142	0.000321202	0.003812704
ENSOCUG00000025114				-2.851994721	-1.792547092	12.93779067	0.000322015	0.003820436
ENSOCUG00000023161	RYR1	ryanodine receptor 1 	Source:HGNC Symbol;Acc:HGNC:10483	-1.076013355	1.845517392	12.92952701	0.000323439	0.003835416
ENSOCUG00000011406				-0.804614492	6.624966445	12.92797717	0.000323707	0.00383667
ENSOCUG00000028986	ZNF660	zinc finger protein 660 	Source:HGNC Symbol;Acc:HGNC:26720	-1.687745677	-1.026958528	12.92050531	0.000325002	0.003846425
ENSOCUG00000008290				0.928677829	4.244160447	12.92044755	0.000325012	0.003846425
ENSOCUG00000021412				-4.303987651	-1.17623706	12.92041423	0.000325018	0.003846425
ENSOCUG00000025667				-0.795308474	2.424135162	12.91596405	0.000325792	0.003853653
ENSOCUG00000024485	RAP1GAP	RAP1 GTPase activating protein 	Source:HGNC Symbol;Acc:HGNC:9858	1.720762006	0.206212982	12.90678646	0.000327393	0.003870661
ENSOCUG00000000488		uncharacterized protein LOC100328918  	Source:RefSeq peptide;Acc:NP_001164968	-4.48214935	-2.249557235	12.90529212	0.000327654	0.003871818
ENSOCUG00000006792	NCAPG	non-SMC condensin I complex subunit G 	Source:HGNC Symbol;Acc:HGNC:24304	-2.358628076	1.686121025	12.90217706	0.0003282	0.003876332
ENSOCUG00000023425				2.103161181	7.53541041	12.90109722	0.00032839	0.003876635
ENSOCUG00000009575	FAM96A	family with sequence similarity 96 member A 	Source:HGNC Symbol;Acc:HGNC:26235	-0.572221012	6.166002836	12.89849991	0.000328846	0.003880083
ENSOCUG00000017399	RNF139	ring finger protein 139 	Source:HGNC Symbol;Acc:HGNC:17023	1.205853066	0.177505909	12.89174459	0.000330035	0.003892172
ENSOCUG00000025671	EPHA10	EPH receptor A10 	Source:HGNC Symbol;Acc:HGNC:19987	-5.585156008	0.340822659	12.88946668	0.000330437	0.003894972
ENSOCUG00000010712	MFAP1	microfibrillar associated protein 1 	Source:HGNC Symbol;Acc:HGNC:7032	0.512731428	4.226155354	12.88594183	0.00033106	0.003900372
ENSOCUG00000012900	RORA	RAR related orphan receptor A 	Source:HGNC Symbol;Acc:HGNC:10258	0.9844933	1.99299618	12.88343195	0.000331504	0.003903663
ENSOCUG00000008195	ZNF207	zinc finger protein 207 	Source:HGNC Symbol;Acc:HGNC:12998	0.55358821	5.852029259	12.8780947	0.000332451	0.003910987
ENSOCUG00000000230	KBTBD3	kelch repeat and BTB domain containing 3 	Source:HGNC Symbol;Acc:HGNC:22934	-0.804780712	1.644207003	12.87806285	0.000332456	0.003910987
ENSOCUG00000003266	SIN3A	SIN3 transcription regulator family member A 	Source:HGNC Symbol;Acc:HGNC:19353	0.607006461	4.105346012	12.86729328	0.000334375	0.003931604
ENSOCUG00000013276	COL4A2	collagen type IV alpha 2 chain 	Source:HGNC Symbol;Acc:HGNC:2203	0.994702841	5.660186238	12.85525248	0.000336533	0.003955018
ENSOCUG00000016651	AXL	AXL receptor tyrosine kinase 	Source:HGNC Symbol;Acc:HGNC:905	0.726748868	4.898215475	12.84998003	0.000337483	0.003964011
ENSOCUG00000015208	MB21D2	Mab-21 domain containing 2 	Source:HGNC Symbol;Acc:HGNC:30438	-0.813962787	3.174372024	12.84914517	0.000337633	0.003964011
ENSOCUG00000003250	NDN	"necdin, MAGE family member "	Source:HGNC Symbol;Acc:HGNC:7675	-0.787426102	3.39883734	12.84644874	0.00033812	0.003967759
ENSOCUG00000022451	PIGP	phosphatidylinositol glycan anchor biosynthesis class P 	Source:HGNC Symbol;Acc:HGNC:3046	-0.750997894	5.392819377	12.8286909	0.000341344	0.004003609
ENSOCUG00000023856				0.805820878	3.38009603	12.79538454	0.000347476	0.004073501
ENSOCUG00000005275	NPRL2	"NPR2-like, GATOR1 complex subunit "	Source:HGNC Symbol;Acc:HGNC:24969	-0.62720724	4.087971005	12.7941749	0.0003477	0.004074118
ENSOCUG00000025559				-1.194685501	1.914103163	12.79126555	0.000348241	0.00407844
ENSOCUG00000008440	FBXW7	F-box and WD repeat domain containing 7 	Source:HGNC Symbol;Acc:HGNC:16712	0.5624777	3.236012504	12.78705993	0.000349025	0.004085597
ENSOCUG00000014810	MYO9B	myosin IXB 	Source:HGNC Symbol;Acc:HGNC:7609	0.763015735	3.780868824	12.78522269	0.000349368	0.00408759
ENSOCUG00000023899	YPEL3	yippee like 3 	Source:HGNC Symbol;Acc:HGNC:18327	-0.925493865	4.830888576	12.78118703	0.000350123	0.004093938
ENSOCUG00000007981				-0.922003953	1.375346788	12.78047161	0.000350257	0.004093938
ENSOCUG00000006841	HNF4A	hepatocyte nuclear factor 4 alpha 	Source:HGNC Symbol;Acc:HGNC:5024	0.706671936	6.383100042	12.77204219	0.000351839	0.004110398
ENSOCUG00000022945	ASNS	asparagine synthetase (glutamine-hydrolyzing) 	Source:HGNC Symbol;Acc:HGNC:753	-2.275289299	1.857672012	12.76160591	0.000353807	0.004131356
